Unnamed: 0,coordinates,date,hashtags,language,source,text,user,Category
193,,Wed Feb 06 02:33:54 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SenJeffMerkley You must be a DEM..while there may be some small reality to the whole argument on made made climate… https://t.co/W6ppfMjT6l,coldsnapac,activism
194,,Wed Feb 06 02:27:20 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @De_La_Suede: Our ozone layer is deteriorating and the polar ice caps are melting but it’s okay because I can wear a hoodie today everyt…,withyourgirlsry,activism
195,,Wed Feb 06 02:16:54 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@JoshyNeurotic @Secret____t @APWestRegion @AP You are repeating what you have read in media. Have you read any scie… https://t.co/Lhz24JURPz,_UnknownMale_,activism
196,,Wed Feb 06 02:13:15 +0000 2019,[],en,"<a href=""http://kucukbeyin.com/"" rel=""nofollow"">asdsrwrwerwer</a>",Chuck Norris kicked a hole in the ozone layer when it rained on his birthday.,LegendCNorris,activism
197,,Wed Feb 06 02:12:10 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@sarenc @StealthFlyBy @Gladfly1 @HuMan14all @RegimeChangeBC @ClimateRealists @LeeLafferty4 @DenierBot… https://t.co/8hD9rwoxto,BobKerns,activism
198,,Wed Feb 06 02:11:50 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@_UnknownMale_ @Secret____t @APWestRegion @AP If your claiming that humans can’t impact out world, explain to me th… https://t.co/KLKqJ55Sn6",JoshyNeurotic,activism
199,,Wed Feb 06 02:09:20 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @De_La_Suede: Our ozone layer is deteriorating and the polar ice caps are melting but it’s okay because I can wear a hoodie today everyt…,highkeyCrys,activism
200,,Wed Feb 06 02:06:17 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Shoes4Indstry @BorgmanKelly @DanielTurnerPTF @RyanAFournier Rofl. Can I get some facts on that. Are u seriously su… https://t.co/cRu9goret6,Linzie98665768,activism
201,,Mon Feb 04 20:52:34 +0000 2019,"[{'text': 'BTS', 'indices': [0, 4]}, {'text': 'SteveAoki', 'indices': [9, 19]}]",en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#BTS And #SteveAoki’s “Waste It On Me” Goes Gold In Canada
https://t.co/2ZD7hVXQ6X https://t.co/BOqPJoZbsX",soompi,activism
202,,Mon Feb 04 19:51:01 +0000 2019,"[{'text': 'SteveAoki', 'indices': [20, 30]}, {'text': 'BTS', 'indices': [35, 39]}, {'text': 'GoldinCanada', 'indices': [68, 81]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""Waste It On Me"" by #SteveAoki ft. #BTS is now officially certified #GoldinCanada!

📀🍁 https://t.co/8Z12WFU98x",GoldPlatCA,activism
203,,Tue Feb 05 22:50:24 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BREAKING: New US Gov’t report reveals only 4 of Trump’s Mar-a-Lago vacations, cost nearly $14 million in taxpayer m… https://t.co/k81eCVLya9",funder,activism
204,,Wed Feb 06 04:24:53 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Biggest waste of money https://t.co/wk5N9kTqOB,__A1Aus,activism
205,,Wed Feb 06 04:24:53 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If you think love is just a waste of your time, then waste it on me.",Break_Kneeeee,activism
206,,Wed Feb 06 04:24:51 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@PhenomenalWoo Firstly you need new annoucers. Micheal cole is ok, but corey graves is an idiot. And renee was only… https://t.co/KDc4YZnmXM",courtsmom629,activism
207,,Wed Feb 06 04:24:51 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @krassenstein: The NRA has spent a record $9.6 million lobbying lawmakers over the last 24 months, and not a single one of their top 5 b…",Me78120345,activism
208,,Wed Feb 06 04:24:51 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @IAM_TBreezy: Facts‼️She wasn’t even crazy. This nigga chased her down literally BEGGED her for her time.. she was chilling. She told hi…,_joyiaaah1,activism
209,,Wed Feb 06 04:24:50 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @aseitzwald: My fav SOTU response is still when Bobby Jindal decided to make volcano monitoring his poster child of gov't waste (??) a f…,WolfeReports,activism
210,,Wed Feb 06 04:24:49 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @postmalonelines: All I ask is 3 things: Don't lie to me, Don't waste my time &amp; don't have me looking stupid.",jimenaaaaag,activism
211,,Wed Feb 06 04:24:47 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @uglyluhan: As requested, a thread on the cross-dressing warrior princess Panji Semirang. For those who are already familiar with the st…",9dean,activism
212,,Wed Feb 06 04:24:46 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @krassenstein: The NRA has spent a record $9.6 million lobbying lawmakers over the last 24 months, and not a single one of their top 5 b…",Chicago_Jules,activism
213,,Wed Feb 06 04:24:46 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @TheSexology: I date to marry. Like I’m not trying to date you to waste my time and I’m not out here trying to use you just to make myse…,caiti_hill11,activism
214,,Wed Feb 06 04:24:45 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @jet__li: Lol if you can’t beat this pussy up don’t waste my time,QuietNympho89,activism
215,,Wed Feb 06 04:24:44 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","White/light skin ✅
Bright color streak hair ✅
Thin waste or super skinny ✅
No personality✅
Only there for love inte… https://t.co/8NFx3fxQVw",cuernosdemonios,activism
216,,Wed Feb 06 04:24:42 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @krassenstein: The NRA has spent a record $9.6 million lobbying lawmakers over the last 24 months, and not a single one of their top 5 b…",Leighgeeboogie,activism
217,,Wed Feb 06 04:24:42 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @ErynnBrook: Reminder that RBG isn't there cause she doesn't want to be. She hasn't been in the past 2 years and she's recovering from s…,tvchiquita,activism
218,,Wed Feb 06 04:24:41 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @_Teajahlashae: Make your intentions clear so we don’t waste time !!,SoyN9ne,activism
219,,Wed Feb 06 04:24:41 +0000 2019,"[{'text': 'ghostgals', 'indices': [115, 125]}, {'text': 'SOTU', 'indices': [126, 131]}]",en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @bethtucker63: THIS is leadership? What a waste. @SpeakerPelosi you act like a petulant child. You and all your #ghostgals #SOTU https:/…,AfricaDesk1,activism
220,,Wed Feb 06 04:24:41 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @IAM_TBreezy: Facts‼️She wasn’t even crazy. This nigga chased her down literally BEGGED her for her time.. she was chilling. She told hi…,Chippa_RSA,activism
221,,Wed Feb 06 04:24:41 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FOREVER going to be the OFFENDED &amp; TRIGGERED vegan, tr***y supporter, “liberal” ... etc. So what’s the point? Their… https://t.co/2k1fzwKh9S",cherrylabianca,activism
222,,Wed Feb 06 04:24:41 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @IAM_TBreezy: Facts‼️She wasn’t even crazy. This nigga chased her down literally BEGGED her for her time.. she was chilling. She told hi…,nialaraee,activism
223,,Wed Feb 06 04:24:40 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Damn.
Svi was the one young guy you could count on to still be on the team after the FO lays waste to all of the Yo… https://t.co/FfdoQBj8vm",LakersLegacyPod,activism
224,,Wed Feb 06 04:24:40 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@tshindeldecker I agree like who has that much time to waste 😂,vanessa_bruns1,activism
225,,Wed Feb 06 04:24:40 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MicrobiomDigest: Florida Officials Are Asking Tourists Not To Poop On These Islands - in order to curve the problem, some of the spoil…",winston53660,activism
226,,Tue Feb 05 12:42:58 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If plastic surgery was there while fixing Ganesha's head,
Why didn't it work for fixing Ekalavya's thumb?
Defeat sa… https://t.co/u3xqvmA6jC",jigneshmevani80,activism
227,,Tue Feb 05 15:05:20 +0000 2019,"[{'text': 'BharatKiBaat', 'indices': [32, 45]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Watch this wonderful episode of #BharatKiBaat where Pallavi Joshi takes you to the cleanest river, only root bridge… https://t.co/yDICS44Hky",vivekagnihotri,activism
228,,Mon Feb 04 18:19:45 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The person who bought this 40 years ago would never believe that it could still exist on a beach today. 

Everytime… https://t.co/geaRx8HY8s",Amelia_Womack,activism
229,,Wed Feb 06 04:24:53 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @MichaelGalanin: Brilliant idea. Lets get one on every beach. ""Goby loves plastic. Please feed him"" Let's change the World together. htt…",rosierosie503,activism
230,,Wed Feb 06 04:24:50 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@stonecold2050 When you realize your recent plastic surgery just failed.,McTgm404,activism
231,,Wed Feb 06 04:24:48 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Put some TouchProtect decals on my steam controllers today. I'm happy with the results. 👍 The plastic on the touchp… https://t.co/J0OOXu3idW,revolu7ion,activism
232,,Wed Feb 06 04:24:45 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Life is plastic; it's fantastic! https://t.co/YAofiVXWix,es7ebanlv,activism
233,,Wed Feb 06 04:24:41 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @chanya_manya: Wait what?
There was a bullet proof glass over his head as well? Why? Someone was going to jump and take a shot?

Or was…",Deepak2006116,activism
234,,Wed Feb 06 04:24:34 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",City of Winnipeg: Hey Winnipeg! It's time to ban plastic bags in our city - Sign the Petition! https://t.co/f9OMt8eUIW via @CdnChange,emmamnw,activism
235,,Wed Feb 06 04:24:33 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","While the assholes keep getting, the good guys keep losing, getting their faces drowned in the dirt and the world e… https://t.co/Z34Nqossqk",Neal_Sabel,activism
236,,Wed Feb 06 04:24:32 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @cabEYomyeggo: to brighten your day here’s tomi lahren before plastic surgery https://t.co/Wgk7u0fM6z,NBD6423,activism
237,,Wed Feb 06 04:24:27 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @bretmanrock: When I text you “ha” this is what I mean https://t.co/JouVsdqHkD,plastic_haley,activism
238,,Wed Feb 06 04:24:25 +0000 2019,"[{'text': 'BharatKiBaat', 'indices': [52, 65]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @vivekagnihotri: Watch this wonderful episode of #BharatKiBaat where Pallavi Joshi takes you to the cleanest river, only root bridge &amp; o…",Darunkar1972,activism
239,,Wed Feb 06 04:24:24 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @cabEYomyeggo: to brighten your day here’s tomi lahren before plastic surgery https://t.co/Wgk7u0fM6z,M__Smitty,activism
240,,Wed Feb 06 04:24:24 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BLBlackburn: VAPE PEN EXPLOSION: Fort Worth man dies after a vape pen explodes in his face, according to medical examiner. No word yet…",Erinmeghan21,activism
241,,Wed Feb 06 04:24:22 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",What makes me proud as a teacher is not the perfect grades or perfect reading fluency. It's when kids apply what th… https://t.co/4bOSAzRtn4,dtgjpolicar,activism
242,,Wed Feb 06 04:24:22 +0000 2019,"[{'text': 'BharatKiBaat', 'indices': [52, 65]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @vivekagnihotri: Watch this wonderful episode of #BharatKiBaat where Pallavi Joshi takes you to the cleanest river, only root bridge &amp; o…",JD_Y19,activism
243,,Wed Feb 06 04:24:16 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sensanders lectures about climate change and environmentalism right after going full Rubio with his bottle water.… https://t.co/bX7HULCaw4,nosidesattached,activism
244,,Wed Feb 06 04:24:15 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @arpitbhtnagar: @jigneshmevani80 In fact if plastic surgery is there in today’s time, what are we using it for? Mr. Mevani is still havi…",Samikbanerji,activism
245,,Wed Feb 06 04:24:14 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jigneshmevani80 By plastic surgery an organ cant be transplanted! This is what happens when one is given admission… https://t.co/gz7IDQY7Vb,21Vatsal,activism
246,,Wed Feb 06 04:24:14 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @jigneshmevani80: If plastic surgery was there while fixing Ganesha's head,
Why didn't it work for fixing Ekalavya's thumb?
Defeat saffr…",sahiljackman,activism
247,,Wed Feb 06 04:24:02 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @alezander: i really be out here like                         
                         
                        ugly…",plastic_haley,activism
248,,Wed Feb 06 04:24:02 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ZachSvobodny: There’s a huge difference between making fun of someone cuz of the way they look vs. the way they act. If u were born ugl…,LILTAURUS_DOGGO,activism
249,,Wed Feb 06 04:23:59 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Fire and genitals real or plastic don't mix. Smh why yall keep trying that recipe? https://t.co/yZB9phV8hl,The78MsJ,activism
250,,Wed Feb 06 04:23:58 +0000 2019,"[{'text': 'Unbranded', 'indices': [92, 102]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Check out Set Of 4 Vintage Retro Orange &amp; Yellow Daisy Flower Plastic Coffee Cups Mugs  #Unbranded https://t.co/M2ifqGffmM via @eBay,myclutterbuggm2,activism
251,,Mon Feb 04 21:43:12 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Let's be very clear: Anyone who denies climate change at this point is either willfully ignorant or complicit in pr… https://t.co/wJ1jKQQN9C,RBReich,activism
252,,Tue Feb 05 16:09:36 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yesterday I visited a school assembly w/ teens in Queens.

One of them asked, “What can WE do to combat climate cha… https://t.co/sCGbJO2XLV",AOC,activism
253,,Mon Feb 04 21:55:10 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@AOC is bringing the woman who confronted Jeff Flake in an elevator. @IlhanMN is bringing a Liberian refugee threa… https://t.co/DNqHVIZ24x,SherylNYT,activism
254,,Wed Feb 06 04:24:54 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @1Swinging_Voter: CNN  John King is screeching that the bullshit 'climate change' wasn't mentioned.  LOL 
Poor Johnny.  The world knows…",JanainOz,activism
255,,Wed Feb 06 04:24:54 +0000 2019,"[{'text': 'SOTU', 'indices': [122, 127]}]",en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @SenSanders: How can a president of the United States give a State of the Union speech and not mention climate change? #SOTU,FemaleBernieBro,activism
256,,Wed Feb 06 04:24:54 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @IlhanMN: Things Trump declined to mention in his speech:

🚫 Climate Change 
🚫 His shutdown: the longest in U.S. history
🚫 Federal worke…",Photo_Prof,activism
257,,Wed Feb 06 04:24:53 +0000 2019,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @JaneMayerNYer: Kudos to @johnkingCNN for calling it a “disgrace” that Trump said not one word about climate change in his SOTU.,GodcallsBS,activism
258,,Wed Feb 06 04:24:53 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @IlhanMN: Things Trump declined to mention in his speech:

🚫 Climate Change 
🚫 His shutdown: the longest in U.S. history
🚫 Federal worke…",ChainsSerenity,activism
259,,Wed Feb 06 04:24:53 +0000 2019,"[{'text': 'SOTU', 'indices': [122, 127]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SenSanders: How can a president of the United States give a State of the Union speech and not mention climate change? #SOTU,JosueCedeno,activism
260,,Wed Feb 06 04:24:53 +0000 2019,"[{'text': 'SOTU', 'indices': [122, 127]}]",en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @SenSanders: How can a president of the United States give a State of the Union speech and not mention climate change? #SOTU,dukeduluth,activism
261,,Wed Feb 06 04:24:53 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I'm not kidding, either. You think space flight is hard? Try reconstructing the economy from the ground up so we do… https://t.co/iCejnX2lF3",yarmiganosca,activism
262,,Wed Feb 06 04:24:53 +0000 2019,"[{'text': 'SOTU', 'indices': [67, 72]}]",en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @Lrihendry: My husband flipped to Watch CNN melt down after the #SOTU And John King said it was a “disgrace”that Trump didn’t mention cl…,mandersonhare1,activism
263,,Wed Feb 06 04:24:53 +0000 2019,"[{'text': 'SOTU', 'indices': [122, 127]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @SenSanders: How can a president of the United States give a State of the Union speech and not mention climate change? #SOTU,troyrudd,activism
264,,Wed Feb 06 04:24:52 +0000 2019,"[{'text': 'SOTU', 'indices': [122, 127]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SenSanders: How can a president of the United States give a State of the Union speech and not mention climate change? #SOTU,anabananaqtpie,activism
265,,Wed Feb 06 04:24:52 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@LisPower1 Rick Scrotorum disagrees with climate change? Wow!,grbsiva,activism
266,,Wed Feb 06 04:24:52 +0000 2019,"[{'text': 'SOTU', 'indices': [122, 127]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SenSanders: How can a president of the United States give a State of the Union speech and not mention climate change? #SOTU,Birdie4Bernie,activism
267,,Wed Feb 06 04:24:52 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Adrienne_DNC: Here's what Trump did not address tonight:

❌ the government shutdown
❌ the opioid epidemic
❌ climate change
❌ gun violen…",BrianKSmith81,activism
268,,Wed Feb 06 04:24:52 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@SenSanders Because climate change is a hoax. And he rebuked socialism which you advocates,udechukwu_ebuka,activism
269,,Wed Feb 06 04:24:52 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @IlhanMN: Things Trump declined to mention in his speech:

🚫 Climate Change 
🚫 His shutdown: the longest in U.S. history
🚫 Federal worke…",salmonella2,activism
270,,Wed Feb 06 04:24:51 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @IlhanMN: Things Trump declined to mention in his speech:

🚫 Climate Change 
🚫 His shutdown: the longest in U.S. history
🚫 Federal worke…",Rus_sela,activism
271,,Wed Feb 06 04:24:51 +0000 2019,"[{'text': 'SOTU', 'indices': [122, 127]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SenSanders: How can a president of the United States give a State of the Union speech and not mention climate change? #SOTU,1stFka,activism
272,,Wed Feb 06 04:24:51 +0000 2019,"[{'text': 'SOTU', 'indices': [107, 112]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chipmunk? Maybe.
Jackass? Definitely not.
Maybe that's why Trump didn't mention climate change once in the #SOTU to… https://t.co/G106ZAwuW7",MichaelEMann,activism
273,,Wed Feb 06 04:24:51 +0000 2019,"[{'text': 'SOTU', 'indices': [122, 127]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SenSanders: How can a president of the United States give a State of the Union speech and not mention climate change? #SOTU,ErinNoel311,activism
274,,Wed Feb 06 04:24:51 +0000 2019,[],en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Bernie Sanders gives the most substantive statement on climate change, noting the IPCC report and the need to curb… https://t.co/9KQwUVDT4N",AlexCKaufman,activism
275,,Wed Feb 06 04:24:50 +0000 2019,"[{'text': 'SOTU', 'indices': [122, 127]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SenSanders: How can a president of the United States give a State of the Union speech and not mention climate change? #SOTU,kattylucy,activism
276,,Tue Feb 05 15:45:04 +0000 2019,"[{'text': 'TMNT', 'indices': [71, 76]}]",en,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Spredfast app</a>",Breaking Ninja News! @Nickelodeon is producing an original Rise of the #TMNT movie for @netflix… https://t.co/gI67e3gc9z,TMNT,activism
277,,Mon Feb 04 20:24:58 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Man Pleads Guilty in Pennsylvania to Trafficking Protected Turtles https://t.co/Ryta9FLCwA,TheJusticeDept,activism
278,,Mon Feb 04 21:50:05 +0000 2019,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","With the way science is going and the way journalism is going, it’s possible that in twenty years the weirdest part… https://t.co/vcgnDrSMQE",thenatewolf,activism
279,,Wed Feb 06 04:24:24 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@tarawacjw @AreYouManEnoug2 Hmmmm...I like turtles....,NoPlaceLikeRoam,activism
280,,Wed Feb 06 04:24:00 +0000 2019,"[{'text': 'Sega', 'indices': [65, 70]}, {'text': 'SegaGenesis', 'indices': [71, 83]}, {'text': 'RetroGames', 'indices': [84, 95]}, {'text': 'RetroGaming', 'indices': [96, 108]}, {'text': 'ShareYourGames', 'indices': [109, 124]}, {'text': 'GamersUnite', 'indices': [125, 137]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ShiningTUF: Teenage Mutant Ninja Turtles
Tournament Fighters
#Sega #SegaGenesis #RetroGames #RetroGaming #ShareYourGames #GamersUnite #…",RetroNightGamer,activism
281,,Wed Feb 06 04:23:58 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @staronline: Three foreigners detained for killing turtles in Pulau Ligitan
https://t.co/0y5mvHs5MT https://t.co/PMr5yZogYY",_azurabhrdn,activism
282,,Wed Feb 06 04:23:54 +0000 2019,"[{'text': 'Nintendo', 'indices': [61, 70]}, {'text': 'SuperFamicom', 'indices': [71, 84]}, {'text': 'RetroGames', 'indices': [85, 96]}, {'text': 'RetroGaming', 'indices': [97, 109]}, {'text': 'ShareYourGames', 'indices': [110, 125]}, {'text': 'GamersUnite', 'indices': [126, 138]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ShiningTUF: Teenage Mutant Ninja Turtles
Mutant Warriors
#Nintendo #SuperFamicom #RetroGames #RetroGaming #ShareYourGames #GamersUnite…",RetroNightGamer,activism
283,,Wed Feb 06 04:23:54 +0000 2019,"[{'text': 'gaming', 'indices': [63, 70]}, {'text': 'iphone', 'indices': [71, 78]}, {'text': 'games', 'indices': [79, 85]}, {'text': 'best', 'indices': [86, 91]}, {'text': 'android', 'indices': [92, 100]}, {'text': 'windows', 'indices': [101, 109]}]",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ninja Turtles Legends Free Download.

https://t.co/A0iKJKtPUq

#gaming #iphone #games #best #android #windows… https://t.co/mgDP066rBh",smokolgames,activism
284,,Wed Feb 06 04:23:44 +0000 2019,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",the poor turtles little arms https://t.co/JcxbMWxYcd,_alisonrivera,activism
285,,Wed Feb 06 04:23:24 +0000 2019,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Divers4Turtles: Diving Tips: Be Hands Free. Resist the temptation to ride or touch turtles and other animals. Circling, chasing, or har…",KadirMarlina,activism
286,,Wed Feb 06 04:23:24 +0000 2019,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @MCPE_News: MINECRAFT QUESTION: Do you like the Dolphins or Turtles more from the Aquatic update?

RT for Dolphins!
LIKE for Turtles! ht…",LanoyinGamerOFC,activism
