,coordinates,date,hashtags,language,source,text,user
376,,2/9/2019 0:34,"[{'text': 'SHOWCASE2', 'indices': [35, 45]}, {'text': '941TakeOver', 'indices': [192, 204]}, {'text': 'music', 'indices': [206, 212]}, {'text': 'show', 'indices': [213, 218]}, {'text': 'livemusic', 'indices': [219, 229]}, {'text': 'performance', 'indices': [230, 242]}, {'text': 'PROMO', 'indices': [243, 249]}, {'text': 'Sarasota', 'indices': [250, 259]}, {'text': 'Florida', 'indices': [260, 268]}, {'text': 'Local', 'indices': [269, 275]}, {'text': 'indie', 'indices': [276, 282]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","⚠️ NEW DEVELOPMENTS!!! ⚠️

For the #SHOWCASE2, Friday the 15th at Sarasota Sky Bar &amp; Club.

1927 Ringling Blvd, Sarasota, FL.

Show time has changed to 6PM. More artists have been added.

#941TakeOver

#music #show #livemusic #performance #PROMO #Sarasota #Florida #Local #indie https://t.co/e456FlOcqX",ShonnKellerman
377,,2/9/2019 0:33,"[{'text': 'insurance', 'indices': [28, 38]}, {'text': 'license', 'indices': [39, 47]}, {'text': 'Online', 'indices': [74, 81]}, {'text': 'Insurance', 'indices': [100, 110]}, {'text': 'Exam', 'indices': [111, 116]}, {'text': 'promo', 'indices': [149, 155]}, {'text': 'Interactive', 'indices': [164, 176]}]",en,"<a href=""http://pardot.com"" rel=""nofollow"">Pardot</a>","Thinking about getting your #insurance #license? Start preparing with our #Online Life &amp; Health #Insurance #Exam Prep courses.  Just $49.99 with #promo SAVE60. #Interactive chapters, quizzes, e-flashcards &amp; practice exams included. Learn more at:  https://t.co/lmJ9c1lowC https://t.co/yogNb2VYmq",EITINS
378,,2/9/2019 0:32,"[{'text': 'ValentinesDay', 'indices': [8, 22]}, {'text': 'mouthguard', 'indices': [60, 71]}, {'text': 'Valentine', 'indices': [86, 96]}, {'text': 'discountcode', 'indices': [148, 161]}, {'text': 'discount', 'indices': [162, 171]}, {'text': 'promo', 'indices': [172, 178]}, {'text': 'promocode', 'indices': [179, 189]}, {'text': 'custommouthguard', 'indices': [190, 207]}, {'text': 'HappyValentinesDay', 'indices': [208, 227]}, {'text': 'love', 'indices': [228, 233]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Use our #ValentinesDay discount “XOXO19” on a new Gladiator #mouthguard and give your #Valentine the gift of protection! 
https://t.co/N5DaTvyDSN 

#discountcode #discount #promo #promocode #custommouthguard #HappyValentinesDay #love https://t.co/2umQQy7BQM",GladiatorGuards
379,,2/9/2019 0:31,"[{'text': 'Iklan', 'indices': [75, 81]}, {'text': 'Promo', 'indices': [82, 88]}]",en,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",twitFJB Chino 110 K DC|ZARA|DICKIES &gt;PIN:2AB7961A | HP:081222548052&lt; #Iklan #Promo,celanamurah3
380,,2/9/2019 0:30,"[{'text': 'lyft', 'indices': [100, 105]}, {'text': 'Toronto', 'indices': [106, 114]}, {'text': 'uber', 'indices': [115, 120]}, {'text': 'promo', 'indices': [121, 127]}]",en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Toronto! Lyft is launching!! Sign up using ""LaunchToronto"" for free rides!! https://t.co/x0G6Zy8atp #lyft #Toronto #uber #promo",CanadaDealsCo
381,,2/9/2019 0:30,"[{'text': 'Discount', 'indices': [21, 30]}, {'text': 'node', 'indices': [87, 92]}, {'text': 'nodejs', 'indices': [93, 100]}, {'text': 'javascript', 'indices': [101, 112]}, {'text': 'npm', 'indices': [113, 117]}, {'text': 'webdev', 'indices': [118, 125]}, {'text': 'coding', 'indices': [126, 133]}]",en,"<a href=""https://jamesgott.com"" rel=""nofollow"">ELK_BOT_1983</a>","RT @reinforcelabtwt: #Discount | Just $19.88 | Get Frequently Bought Together Courses

#node #nodejs #javascript #npm #webdev #coding #webd…",jimmy_gott
382,,2/9/2019 0:24,"[{'text': 'np', 'indices': [100, 103]}, {'text': 'SoundCloud', 'indices': [104, 115]}, {'text': 'promo', 'indices': [116, 122]}, {'text': 'hiphop', 'indices': [123, 130]}, {'text': 'rap', 'indices': [131, 135]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @lil_mack777: 💜🔥If yu ever lost a parent then yu will relate to this song I dropped🔥💜
👀👀🎶🎶🎶👀👀🎶🎶🎶
#np #SoundCloud #promo #hiphop #rap #ne…",liltubby60
383,,2/9/2019 0:14,"[{'text': 'Why', 'indices': [25, 29]}, {'text': 'LoveMyLife', 'indices': [64, 75]}, {'text': 'Tips', 'indices': [76, 81]}, {'text': 'Promo', 'indices': [82, 88]}, {'text': 'Essex', 'indices': [89, 95]}]",en,"<a href=""http://ctrlq.org/"" rel=""nofollow"">Bot SSBot v 0.4 New</a>",Still got a static logo? #Why ?? - Get it animated by us today! #LoveMyLife #Tips #Promo #Essex,3ative
384,,2/9/2019 0:10,"[{'text': 'promo', 'indices': [87, 93]}, {'text': 'sale', 'indices': [94, 99]}, {'text': 'discount', 'indices': [100, 109]}, {'text': 'pitcher', 'indices': [110, 118]}]",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @cleverona: To learn more about these products, visit us at https://t.co/ch5QatY8bg #promo #sale #discount #pitcher https://t.co/dimj2lG…",kbvinson13
385,,2/9/2019 0:03,"[{'text': 'Coupon', 'indices': [0, 7]}, {'text': 'Promo', 'indices': [8, 14]}]",en,"<a href=""https://www.example.com"" rel=""nofollow"">OrganicEngagement</a>","#Coupon #Promo     
Use code 41NA6867 at checkout to save an additional 41.0% on:     

YonRui Remote Dog Training Collar Shock Collars for Dogs -Adjustable, Rechargeable and Waterp...     

Rated 3.7 stars by 108 reviewers     

👉 https://t.co/aTcVJ0x9LF 👈     

deal ends 2/14 https://t.co/A8TdbfNU7m",CatsAreVeryGood
386,,2/9/2019 0:00,"[{'text': 'FREE', 'indices': [22, 27]}, {'text': 'Hiphop', 'indices': [56, 63]}, {'text': 'Promo', 'indices': [64, 70]}, {'text': 'VideoPromo', 'indices': [71, 82]}, {'text': 'Artist', 'indices': [83, 90]}, {'text': 'Mixtape', 'indices': [91, 99]}, {'text': 'GMinds', 'indices': [100, 107]}]",en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Submit your video for #FREE on https://t.co/DWqGmhWBr5! #Hiphop #Promo #VideoPromo #Artist #Mixtape #GMinds,_HIPHOP_PROMO_
387,,2/8/2019 23:56,"[{'text': 'Coupon', 'indices': [4, 11]}, {'text': 'Promo', 'indices': [16, 22]}]",en,"<a href=""http://www.kyudeals.com"" rel=""nofollow"">KYU Deals</a>",New #Coupon and #Promo Deal! Refurb Vizio SmartCast 38″ Soundbar System for $100 + free shipping https://t.co/YzVPPE8s5Q,kyu_deals
388,,2/8/2019 23:53,"[{'text': 'FREE', 'indices': [22, 27]}, {'text': 'Uber', 'indices': [46, 51]}, {'text': 'Lyft', 'indices': [57, 62]}, {'text': 'PROMO', 'indices': [71, 77]}, {'text': 'CODES', 'indices': [78, 84]}, {'text': 'UberEATS', 'indices': [93, 102]}, {'text': 'driver', 'indices': [170, 177]}, {'text': 'referral', 'indices': [211, 220]}, {'text': 'code', 'indices': [221, 226]}]",en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","If you want to take a #FREE ride or food with #Uber 🚘 or #Lyft🎈
I HAVE #PROMO #CODES FOR YOU
#UberEATS🍽: UE-SARAHJ3 or EATS-SARAHJ3
Lyft🎈: SARAHJ3
Uber🚘: SARAHJ3
To be a #driver &amp; get your sign on bonus use #referral #code💰: SARAHJ3
DM if you have questions https://t.co/VxZHmKXygs",iphonegalaxymd
389,,2/8/2019 23:47,"[{'text': 'giftideas', 'indices': [122, 132]}, {'text': 'promo', 'indices': [133, 139]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DanydNiro: 40% Off All Phone Cases Today! Grab Yours for Every Occasion in my @society6 shop 👉https://t.co/SWDPhFueVL #giftideas #promo…,massifriz
390,,2/8/2019 23:43,"[{'text': 'HeavyRock', 'indices': [26, 36]}, {'text': 'Music', 'indices': [37, 43]}, {'text': 'ListenTo', 'indices': [73, 82]}, {'text': 'NewSong', 'indices': [86, 94]}, {'text': 'Spotify', 'indices': [112, 120]}]",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @SceneCreep: Need some #HeavyRock #Music to get you through your day? #ListenTo my #NewSong Abagoochy now on #Spotify https://t.co/EebVq…,PromoteMyTrack
391,,2/8/2019 23:42,"[{'text': 'tricell215', 'indices': [148, 159]}, {'text': 'shop', 'indices': [161, 166]}, {'text': 'promo', 'indices': [168, 174]}, {'text': 'discountcode', 'indices': [176, 189]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thank you for joining Tricell215 mailing list as way to say thank you, here is a link to a promo code for free shipping... https://t.co/NIoFwRNB5d

#tricell215 
#shop 
#promo 
#discountcode https://t.co/irN0CEsEmh",omir_SWIZZIE
392,,2/9/2019 1:12,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DisruptedTv: https://t.co/Jo2YDoZeMG @DisruptedTv welcomes Lois Letchford @LetchfordLois discussing her book Reversed: A Memoir @ERobbP…,DisruptedTv
393,,2/9/2019 1:12,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Check out the @TwBookClub Book of the Day *Happy Healing* for a FREE chance to win $20. https://t.co/jIGc0QfEIO,MadiRose_Carro
394,,2/9/2019 1:12,[],en,"<a href=""https://hopscotch.social/"" rel=""nofollow"">Hopscotch Social</a>","RT @iAuthorMarketer: FREE audio-book with effects &amp; music. If you liked Pulp Fiction, John Wick &amp; Sin City, you'll love this suspense-thril…",IARTG
395,,2/9/2019 1:12,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Make sure you book, I’m running a $50 SPECIAL until the end of Valentine’s Day 😱😬❤️ Link in Bio! https://t.co/XNHiqDofKX",_yannnaaaaa
396,,2/9/2019 1:07,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Try AmazonFresh Free Trial
https://t.co/LbiMs8xt7P",WorksMicro
397,,2/9/2019 1:07,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LibraryLantern: By adding Taylor &amp; Francis digital collections from critical points in history to your school's library, you'll unlock…",MaribelMonroy1
398,,2/9/2019 1:05,"[{'text': 'feedback', 'indices': [136, 145]}, {'text': 'reviews', 'indices': [146, 154]}, {'text': 'testimonials', 'indices': [155, 168]}, {'text': 'businessowners', 'indices': [169, 184]}, {'text': 'biztips', 'indices': [185, 193]}, {'text': 'sme', 'indices': [194, 198]}, {'text': 'smb', 'indices': [199, 203]}, {'text': 'cx', 'indices': [204, 207]}, {'text': 'onlinereviews', 'indices': [208, 222]}, {'text': 'customersreviews', 'indices': [223, 240]}, {'text': 'reputation', 'indices': [241, 252]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Build Trust for your Business by Collecting and Promoting Customer Reviews.

30 DAY FREE TRIAL - NO CARD REQ - https://t.co/WPHDrzUfsy

#feedback #reviews #testimonials #businessowners #biztips #sme #smb #cx #onlinereviews #customersreviews #reputation https://t.co/InZe4HACAd",eoorodotcom
399,,2/9/2019 1:03,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @whoisvisiting: 💻 Find Out Which Companies Have Visited Your Website 
📞 Get More Leads 
📈 Make More Sales
✅14-Day Full Access Free Trial…",LauraLabaki
400,,2/9/2019 1:03,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tonight at midnight it's a personal favorite, DOLLS!  https://t.co/798gpjLmIT use the promo code ZAC for your 14 day free trial! https://t.co/oVcu1DrOoo",ZacIsNotFunny
401,,2/9/2019 1:03,"[{'text': 'audiobooks', 'indices': [13, 24]}, {'text': 'Audible', 'indices': [59, 67]}, {'text': 'iBooks', 'indices': [73, 80]}, {'text': 'Amazon', 'indices': [85, 92]}, {'text': 'whispersync', 'indices': [98, 110]}, {'text': 'IARTG', 'indices': [240, 246]}, {'text': 'CR4U', 'indices': [247, 252]}, {'text': 'IAN1', 'indices': [253, 258]}]",en,"<a href=""https://www.amazon.com/Sheri-Richey/e/B003U10SN0"" rel=""nofollow"">ReaderLinks EHS WW</a>","Do you enjoy #audiobooks?  Willow Wood is now available at #Audible.com, #iBooks and #Amazon with #whispersync.

US:  https://t.co/nM6dVXOvqF
UK:  https://t.co/CwFJS4qzX0 

Get an Audible 30-day free trial here ~&gt;https://t.co/WJX5eFdKxv
#IARTG #CR4U #IAN1 https://t.co/3F0vTidecI",EdenHallSeries
402,,2/9/2019 1:02,"[{'text': 'seotool', 'indices': [95, 103]}, {'text': 'seosoftware', 'indices': [104, 116]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @cybernaira: 14 Days Free Trial. The industry most trusted SEO tool. Get top Google ranking #seotool #seosoftware - CyberNaira https://t…,JamesJava
403,,2/9/2019 1:00,"[{'text': 'Amazon', 'indices': [4, 11]}, {'text': 'Prime', 'indices': [12, 18]}, {'text': 'Free', 'indices': [26, 31]}, {'text': 'Kindle', 'indices': [160, 167]}, {'text': 'FREE', 'indices': [190, 195]}]",en,"<a href=""https://www.amazon.com/Sheri-Richey/e/B003U10SN0"" rel=""nofollow"">ReaderLinks EHS WW</a>","Try #Amazon #Prime 30-Day #Free Trial

Our membership program offers special benefits including:
* Instantly watch thousands of movies and TV episodes
* Borrow #Kindle books
* Get unlimited #FREE two-day shipping (no minimum order size)

https://t.co/a85Khtnupr https://t.co/zr8tlRozaR",EdenHallSeries
404,,2/9/2019 1:00,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @pjomono: @BTS__Europe @BTS_twt everyone please !! Try to sign up for a free trial period for some of these so you can contribute to tv…,RMe4evr
405,,2/9/2019 1:00,"[{'text': 'Digital', 'indices': [116, 124]}, {'text': 'Freebie', 'indices': [125, 133]}]",en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Control your Personal brand and create a Digital Business Card. Check out https://t.co/AXrBiwwEz5 for a free trial. #Digital #Freebie,SoBizco
406,,2/9/2019 0:59,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amazon FreeTime Unlimited Free Trial
https://t.co/2dSuDrXHQ5",WorksMicro
407,,2/9/2019 0:58,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @CoolBot72: Start 3-months Free Trial with Apple Music! / https://t.co/DugE08aRkW https://t.co/rL4g0d6LIh,DailyGossipz
408,,2/9/2019 0:58,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @hphungkc: Get yourself a 1 wk free trial CBS or Hulu TV for those who dont have cable like me we gon pull numbers this Sunday ✊,eunoiaie
409,,2/9/2019 0:58,[],en,"<a href=""https://qwest.tv"" rel=""nofollow"">QwesTV</a>","@2001Gena Hi there! If you likeChet Baker, don't miss this amazing gig on Qwest TV ! You can watch it now with your 7-day free trial!
👉https://t.co/E5de7UHgTn https://t.co/SAdR3kb4Yp",Qwest_TV
410,,2/9/2019 0:52,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",20 Days Left to take advantage of our Sweetheart Special. Get $20 off your March Membership Dues when your Sweetheart completes a Free Trial Workout. Schedule Here &gt; https://t.co/QgqymyOk3V https://t.co/pA908wlEsE,MyMEDFITNESS
411,,2/9/2019 0:52,[],en,"<a href=""https://qwest.tv"" rel=""nofollow"">QwesTV</a>","@Catuvolcus   Hi there! If you like John Coltrane, don't miss this amazing gig on Qwest TV ! You can watch it now with your 7-day free trial! https://t.co/Rw4OIL5g5U https://t.co/xE7St23zYJ",Qwest_TV
412,,2/9/2019 0:49,"[{'text': 'balletmanila', 'indices': [108, 121]}, {'text': 'ballet', 'indices': [122, 129]}, {'text': 'balletdancer', 'indices': [130, 143]}, {'text': 'balletworkshop', 'indices': [144, 159]}]",en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Open House today in Pasay City Branch and tomorrow in Quezon City Branch! Check us out! Free trial classes! #balletmanila #ballet #balletdancer #balletworkshop @balletmanila @ Ballet Manila https://t.co/ANmj77mv9Q,lisamacuja
413,,2/9/2019 0:45,"[{'text': 'affiliate', 'indices': [55, 65]}]",en,"<a href=""http://pinterest.com"" rel=""nofollow"">Pinterest</a>",ACCESS HUNDREDS OF DANCE WORKOUTS. 15 DAYS FREE TRIAL. #affiliate https://t.co/zlh3NgSCZr,aprilwalks
414,,2/9/2019 0:45,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @latina_BTS: I got my youtube live free trial already. Im ready to goooo https://t.co/3ffhB7pgMX,armymommytotwo
415,,2/9/2019 0:43,"[{'text': 'blackboxstocks', 'indices': [167, 182]}, {'text': 'thanksblackbox', 'indices': [183, 198]}, {'text': 'winningwithblackbox', 'indices': [199, 219]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TODAY'S PENNY ALERT WINNER
$LFAP
Potential 671% Gain!  WOW!
Also alerted today: $NGTF $MGTI $ABCE $TNRG
FREE TRIAL available NOW!  Message me for log in instructions.
#blackboxstocks
#thanksblackbox
#winningwithblackbox https://t.co/WsQtPjysXT",7StarMike
416,,2/9/2019 0:40,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@elderlog We like great bags on sale. We put together a list of the best of them and email it out every Saturday. Give it a shot, there's a 30 day free trial and a chance to win a free Louis Vuitton Neverfull! https://t.co/yj4yUlhe3R 👍",PursePrize
417,,2/9/2019 0:40,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @RapidsYouthClub: 📣📣 We’re excited to partner with @drylandsportsco as part of our ongoing commitment to provide players with the best o…,Photog_JohnB
418,,2/9/2019 0:36,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Get Your Free Trial! https://t.co/M4Y0KblhOh,TPerdikis
419,,2/8/2019 11:59,[],en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","The sweetest drop of the year is finally here! Dunkintines - VDAY Cards, Dunkinized- are available in stores starting today Feb. 8th, with the purchase of a dozen donuts, while supplies last.  Get them before they're gone! https://t.co/AuEyFSRyme",dunkindonuts
420,,2/8/2019 18:00,[],en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Why give a Valentine’s Day card when you can share a Dunkintine? Pick up real Dunkintines in stores today, Feb. 8th, when you purchase a dozen donuts while supplies lasts. https://t.co/a3j7gYFecu",dunkindonuts
421,,2/9/2019 1:08,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Now available for pre-order. In stores 3/29. https://t.co/MPy0npCRSX via @amazon,byroncrawford
422,,2/9/2019 1:06,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CallawayGolf: Our longest ball with soft feel is in stores NOW 🙌

Get ERC Soft with Triple Track alignment technology in both white and…",nickrueger1
423,,2/9/2019 1:05,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JRDuquette: Hey all, another reminder that my book “The Daily Don: All The News That Fits Into Tiny, Tiny Hands” comes out April 2nd ev…",feistyone83
424,,2/9/2019 0:56,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Footaction: 🔥 New @LEVIS Sherpa Trucker Jackets are in stores and online now! 

SHOP &gt; https://t.co/iRpRXE68K0 https://t.co/yYzqnvNQrd",Spiffy_Loski
425,,2/9/2019 0:55,"[{'text': 'chairkingbys', 'indices': [135, 148]}, {'text': 'getoutside', 'indices': [149, 160]}, {'text': 'outdoorfurniture', 'indices': [161, 178]}, {'text': 'backyard', 'indices': [179, 188]}, {'text': 'backyardinspo', 'indices': [189, 203]}, {'text': 'patioinspiration', 'indices': [204, 221]}, {'text': 'poolside', 'indices': [222, 231]}]",en,"<a href=""https://www.meetsoci.com"" rel=""nofollow"">SOCi - Simplifying Social Media</a>","Did you know Chair King Backyard Store offers financing? Learn all about it in stores and online, and stop delaying moments like this. #chairkingbys #getoutside #outdoorfurniture #backyard #backyardinspo #patioinspiration #poolside https://t.co/cln0dRjTcg",ChairKingBYS
426,,2/9/2019 0:53,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @RalphLauren: A celebration of a pure and powerful kind of luxury. Ralph Lauren Collection Spring 2019.

Now available at https://t.co/K…",LT38
427,,2/9/2019 0:53,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @RalphLauren: In focus: Relaxed sportswear with a regal splendor.

From the Spring 2019 Collection, now available in stores and online.…",LT38
428,,2/9/2019 0:49,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @VictoriasSecret: Stocking stuffer alert: Our Velvet Matte Lip collection is back in stock, in stores only. https://t.co/LJxhwhXsfZ",tony_moroder
429,,2/9/2019 0:45,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @yenpress: It's Friday!! Start the weekend off by entering our latest giveaway for upcoming new light novel series Woof Woof Story: I To…,Remilia855
430,,2/9/2019 0:40,"[{'text': 'UPCOMING', 'indices': [14, 23]}]",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @yenpress: #UPCOMING: The 13th light novel of Is It Wrong to Try to Pick Up Girls in a Dungeon? is almost here! Pick up your copy in sto…,ABoC_S
431,,2/9/2019 0:39,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Apple: Send and request cash with Apple Pay in Messages — use it to shop in stores, online and in apps.",SOimLikeWord
432,,2/9/2019 0:19,"[{'text': 'becauseabeautifulbagmakesabeautifulday', 'indices': [94, 133]}, {'text': 'bagpillow', 'indices': [134, 144]}, {'text': 'bagpuff', 'indices': [145, 153]}, {'text': 'bagstuffers', 'indices': [154, 166]}, {'text': 'lvneverfullgm', 'indices': [167, 181]}]",en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Bag stuffers for Louis Vuitton Neverfull Gm available @zaloraph and in stores. Get yours now. #becauseabeautifulbagmakesabeautifulday #bagpillow #bagpuff #bagstuffers #lvneverfullgm… https://t.co/oXCVnnfkvG,ohmybagph
433,,2/9/2019 0:18,"[{'text': 'mariners', 'indices': [77, 86]}, {'text': 'StPatricksDay', 'indices': [87, 101]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MarinersStore: St. Patrick’s Day fitted caps available in stores now! ☘️ #mariners #StPatricksDay https://t.co/F21apdjTP2,injtokyo
434,,2/9/2019 0:16,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Positive_K_: Reposted from @positive_k_  -  ""I'm Still not Havin it"" in stores now click link in bio to view the full video!! @positive…",hiphopgods
435,,2/9/2019 0:00,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Get some CONVERSE in ya' cart! The ultimate in festival kicks ✌️

In stores now &gt; https://t.co/hC4EH6zlHS https://t.co/19DHHjOkPi",TransitClothing
436,,2/9/2019 1:12,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CapcomStore: The Capcom Store Grand Opening is here! Come check out a huge line-up of games and merchandise for pre-order!

 🛍 https://…",g_nm_k
437,,2/9/2019 1:11,[],en,"<a href=""https://www.heyorca.com"" rel=""nofollow"">HeyOrca</a>",No shortage of candy hearts here! Enter to WIN a yearly Soapy Joe's membership on our Instagram! ❤️ 🚗 https://t.co/n8YDqxAsG6,SoapyJoesCW
438,,2/9/2019 1:11,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MugtheBookie: Try our gold package suited for all bank rolls !!

30 days of picks click below ! 

Buy 1 Get 1 only valid if mentioned a…",MugtheBookie
439,,2/9/2019 1:12,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @learningcode: We now offer subsidised options right on the registrations pages of our Ladies Learning Code workshops! Find a workshop a…,lehogan
440,,2/9/2019 1:11,"[{'text': 'consignments', 'indices': [13, 26]}, {'text': 'dropoff', 'indices': [28, 36]}, {'text': 'BRGGreenwich', 'indices': [69, 82]}, {'text': 'appraisal', 'indices': [101, 111]}, {'text': 'consign', 'indices': [156, 164]}]",en,"<a href=""https://www.socialreport.com"" rel=""nofollow"">SocialReport.com</a>",Seeking fine #consignments. #dropoff your luxury pieces every Wed at #BRGGreenwich 179 Hamilton Ave. #appraisal specialists offer valuations &amp; help you #consign quality items one of our future auctions or consignment showroom. Visit https://t.co/3BHiX2MbuR for details.,BRGalleries
441,,2/9/2019 1:11,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ZeroWasteMv: We are excited to announce our first pop up date and location.
Take the first step to zerowaste this Saturday.
Hope you dr…",kandiki
442,,2/9/2019 1:11,"[{'text': 'London', 'indices': [110, 117]}, {'text': 'essex', 'indices': [118, 124]}, {'text': 'Kent', 'indices': [125, 130]}, {'text': 'Surrey', 'indices': [131, 138]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @comphydraulic: Check out whats on offer from Linked Supply . . .Click here to see https://t.co/25UOg7Bx5X
#London #essex #Kent #Surrey…",comphydraulic
443,,2/9/2019 1:12,"[{'text': 'grillyourown', 'indices': [14, 27]}, {'text': 'valentinesday', 'indices': [84, 98]}, {'text': 'healthymealprep', 'indices': [102, 118]}, {'text': 'healthylifestyle', 'indices': [119, 136]}, {'text': 'healthymealdelivery', 'indices': [137, 157]}, {'text': 'valentinesdaydinner', 'indices': [158, 178]}]",en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Now offering: #grillyourown dinners! Call your counselor today to order in time for #valentinesday. 💚
#healthymealprep #healthylifestyle #healthymealdelivery #valentinesdaydinner https://t.co/NGdcILga82",sunfare
444,,2/9/2019 1:12,[],en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","As a brand, RARE Beauty produces a limited amount of prints and fashion merchandise. We release a limited amount in order to truly produce a 'Rare' brand experience.

Be the only Rare… https://t.co/GXDgc7kpHw",rarebeautycal
